Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Setfield,126,14,15,0,61,3,26,4,3,"Setfield@0.0.0","e3a6fe1","switch to Project.toml","2019-04-03 10:00:35 +0200"
Accessors,68,4,10,1,32,3,13,4,1,"Accessors@0.1.0","041f18c","Search and replace Setfield -> Accessors","2020-09-08 16:51:53 +0200"
Accessors,75,4,10,1,39,3,13,4,1,"Accessors@0.1.0","ab7a668","add some more function lenses","2020-09-08 21:23:19 +0200"
Accessors,90,8,8,1,50,3,15,4,1,"Accessors@0.1.0","183f823","Merge pull request #6 from JuliaObjects/optics","2020-10-02 21:57:50 +0200"
Accessors,91,8,8,1,50,4,15,4,1,"Accessors@0.1.0","4e83983","Merge pull request #7 from JuliaObjects/compat","2020-10-03 07:32:36 +0200"
Accessors,94,8,8,1,53,4,15,4,1,"Accessors@0.1.0","caa7dc0","add real and imag set","2020-11-03 23:55:18 +0100"
Accessors,96,8,8,1,55,4,15,4,1,"Accessors@0.1.0","2cf14f8","Merge pull request #12 from JuliaObjects/sugar","2020-12-11 09:57:45 +0100"
Accessors,97,8,8,1,56,4,15,4,1,"Accessors@0.1.2","5757e6a","Merge pull request #22 from balenamiaa/master","2021-04-07 18:52:07 +0200"
Accessors,98,8,8,1,57,4,15,4,1,"Accessors@0.1.2","233569c","Merge pull request #24 from JuliaObjects/properties","2021-06-11 09:08:28 +0200"
Accessors,100,8,8,1,59,4,15,4,1,"Accessors@0.1.4","0747495","Merge pull request #27 from JuliaObjects/fix26","2021-07-29 15:55:01 +0200"
Accessors,101,9,8,1,59,4,15,4,1,"Accessors@0.1.5","f7797ea","Merge pull request #33 from JuliaObjects/hashes","2021-10-03 18:49:49 +0200"
Accessors,112,10,10,1,66,4,16,4,1,"Accessors@0.1.5","c743cc2","Merge pull request #34 from aplavin/master","2021-10-25 09:29:42 +0200"
Accessors,122,10,10,1,75,4,17,4,1,"Accessors@0.1.6","f1c3d06","Merge pull request #36 from aplavin/master","2021-10-27 13:10:07 +0200"
Accessors,127,10,12,1,77,4,18,4,1,"Accessors@0.1.6","c5075eb","Merge pull request #40 from aplavin/master","2021-12-20 10:23:32 +0100"
Accessors,131,10,14,1,79,4,18,4,1,"Accessors@0.1.7","3972279","Merge pull request #41 from aplavin/master","2021-12-27 22:54:19 +0100"
Accessors,131,10,14,1,77,4,20,4,1,"Accessors@0.1.7","b93f054","Merge pull request #42 from JuliaObjects/opticstyle","2022-01-14 12:04:15 +0100"
Accessors,132,10,14,1,78,4,20,4,1,"Accessors@0.1.7","18ba733","Merge pull request #38 from JuliaObjects/only","2022-01-14 13:12:03 +0100"
Accessors,133,10,14,1,79,4,20,4,1,"Accessors@0.1.9","5854cda","Merge pull request #45 from aplavin/master","2022-02-11 11:54:48 +0100"
Accessors,151,10,17,1,93,4,21,4,1,"Accessors@0.1.12","c28d256","Merge pull request #52 from aplavin/patch-1","2022-06-05 12:12:30 +0200"
Accessors,155,10,17,1,97,4,21,4,1,"Accessors@0.1.13","f714d61","Merge pull request #46 from aplavin/master","2022-06-06 15:34:51 +0300"
Accessors,154,10,17,1,95,4,22,4,1,"Accessors@0.1.17","3864908","Merge pull request #61 from aplavin/patch-1","2022-07-09 18:59:49 +0300"
Accessors,155,10,17,1,96,4,22,4,1,"Accessors@0.1.17","fa0a446","Merge pull request #62 from aplavin/pair","2022-07-12 17:36:54 +0300"
Accessors,154,10,17,1,95,4,22,4,1,"Accessors@0.1.17","3906431","Merge pull request #65 from aplavin/patch-1","2022-07-16 15:55:03 +0300"
Accessors,158,10,17,1,99,4,22,4,1,"Accessors@0.1.17","b455e2e","add getall(obj, optic)","2022-07-16 14:17:28 +0300"
Accessors,160,11,17,1,99,4,23,4,1,"Accessors@0.1.17","25f15db","some copy-paste but it works :)","2022-07-16 16:59:54 +0300"
Accessors,161,12,17,1,99,4,23,4,1,"Accessors@0.1.17","11a9ad5","cleanup implementation","2022-07-17 00:34:20 +0300"
Accessors,168,14,22,1,99,4,23,4,1,"Accessors@0.1.17","a8cc977","vectors","2022-07-17 00:32:55 +0300"
Accessors,172,17,24,1,99,4,22,4,1,"Accessors@0.1.17","0e7f7af","after review","2022-07-17 15:36:06 +0300"
Accessors,175,16,24,1,103,4,22,4,1,"Accessors@0.1.17","5fb7af5","more compact show() representation","2022-07-18 14:28:33 +0300"
Accessors,174,16,24,1,102,4,22,4,1,"Accessors@0.1.18","08d04db","generalize invertible lens handling","2022-06-08 11:50:16 +0300"
Accessors,175,16,24,1,103,4,22,4,1,"Accessors@0.1.18","36f9639","add mod2pi setter","2022-08-17 20:05:35 +0300"
Accessors,177,16,24,1,105,4,22,4,1,"Accessors@0.1.18","52e4520","support scalar setindex on numbers","2022-08-17 20:08:14 +0300"
Accessors,181,16,24,1,109,4,22,4,1,"Accessors@0.1.21","1139a77","add fld, mod, div, rem setters","2022-10-28 11:43:45 +0300"
Accessors,248,18,27,1,155,4,38,4,1,"Accessors@0.1.22","a82ed28","add setall() (#68)","2022-11-02 19:59:13 +0300"
Accessors,253,18,29,1,157,4,39,4,1,"Accessors@0.1.23","750acfd","Add more functionlenses (#79)","2022-12-22 15:07:01 +0300"
Accessors,252,18,28,1,157,4,39,4,1,"Accessors@0.1.23","1553f13","support setall(If(...)) (#84)","2023-01-26 08:39:02 +0300"
Accessors,274,20,31,1,172,4,41,4,1,"Accessors@0.1.23","c447a39","More Base functionlenses (#85)","2023-01-26 08:48:56 +0300"
Accessors,275,20,31,1,173,4,41,4,1,"Accessors@0.1.23","f6adce6","add @accessor macro (#80)","2023-01-27 01:18:29 +0300"
Accessors,277,20,31,1,175,4,41,4,1,"Accessors@0.1.26","288b603","Minor fixes (#88)","2023-02-04 01:53:02 +0300"
Accessors,280,20,31,1,175,4,44,4,1,"Accessors@0.1.28","c75bb00","more package integrations (#87)","2023-02-24 17:39:45 +0300"
Accessors,295,21,33,1,184,4,47,4,1,"Accessors@0.1.28","9949f3b","more setters for collections (#96)","2023-04-02 15:28:07 +0300"
Accessors,296,21,33,1,187,4,45,4,1,"Accessors@0.1.28","1c123f1","getall, setall: fix and cleanup (#95)","2023-04-02 15:28:54 +0300"
Accessors,301,23,35,1,188,4,45,4,1,"Accessors@0.1.28","de503b8","Indexing (#97)","2023-04-02 15:29:14 +0300"
Accessors,302,23,35,1,189,4,45,4,1,"Accessors@0.1.28","cff10c2","add set(getproperties) (#100)","2023-04-21 14:06:26 +0300"
Accessors,303,23,35,1,190,4,45,4,1,"Accessors@0.1.28","861e147","fix setall(Tuple, Properties) (#101)","2023-04-21 14:06:49 +0300"
