"Module","Methods","Stable","Partial","Unstable","Any","Vararg","Generic","TcFail","NoFuel","Version","Commit","Message","Date","DeltaMethods","DeltaUnstable"
"Makie",1743,354,311,21,667,199,159,18,14,"Makie@0.16.6","348cd70d","Fix typo (#1837)","2022-04-25 10:55:43 +0200",0,-4
