Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
OutlierDetection,0,0,0,0,0,0,0,0,0,"OutlierDetection@0.1.0","09d9ebe","Files generated by PkgTemplates","2021-02-16 16:09:04 +0100"
OutlierDetection,67,21,18,2,13,1,7,0,5,"OutlierDetection@0.1.0","e2b13c6","initial commit","2021-04-19 13:41:17 +0200"
OutlierDetection,68,13,18,2,22,1,7,0,5,"OutlierDetection@0.1.0","386fc44","make mlj happy","2021-04-22 19:08:39 +0200"
OutlierDetection,68,13,18,3,20,1,7,0,6,"OutlierDetection@0.1.0","fd09901","API change with renaming to prevent MLJ clashes","2021-04-22 21:38:03 +0200"
OutlierDetection,109,50,18,3,24,1,7,0,6,"OutlierDetection@0.1.0","078fe9d","add python models","2021-04-25 14:49:11 +0200"
OutlierDetection,109,58,18,3,16,1,7,0,6,"OutlierDetection@0.1.0","3b04e2f","fix not intended stripping of type params","2021-04-25 19:53:23 +0200"
OutlierDetection,102,57,19,2,16,3,0,0,5,"OutlierDetection@0.1.1","5ed212f","update evaluation api","2021-05-14 19:17:11 +0200"
OutlierDetection,28,2,2,0,11,7,0,0,6,"OutlierDetection@0.1.1","99ad5a8","Merge pull request #16 from OutlierDetectionJL/normalization-extended","2021-09-03 11:58:37 +0200"
OutlierDetection,29,4,2,0,11,6,0,0,6,"OutlierDetection@0.2.0","e6be395","remove ClassTransformer","2021-09-17 12:28:39 +0200"
OutlierDetection,33,6,2,0,13,6,0,0,6,"OutlierDetection@0.2.0","9f67515","update docs","2021-10-15 19:52:21 +0200"
OutlierDetection,53,8,2,0,30,7,0,0,6,"OutlierDetection@0.2.1","3b29a8b","directly export augmented transform","2021-10-27 18:53:04 +0200"
OutlierDetection,57,8,2,0,31,10,0,0,6,"OutlierDetection@0.2.2","4147b3d","update to tuple-based api","2021-11-03 16:40:15 +0100"
OutlierDetection,57,10,2,0,31,10,0,0,4,"OutlierDetection@0.2.2","1d0fe10","update normalization to tuple based api","2021-11-03 16:40:28 +0100"
OutlierDetection,60,10,5,0,31,10,0,0,4,"OutlierDetection@0.2.2","8d53e45","add helpers and restructure exports","2021-11-03 16:43:06 +0100"
OutlierDetection,64,10,5,0,35,10,0,0,4,"OutlierDetection@0.2.2","c9e2709","super secret slicing feature","2022-02-02 13:40:49 +0100"
OutlierDetection,65,11,5,0,35,10,0,0,4,"OutlierDetection@0.2.2","e83a8dd","formatting","2022-02-02 13:41:02 +0100"
OutlierDetection,65,11,1,0,35,10,0,0,8,"OutlierDetection@0.2.3","09d5e9e","Merge branch 'master' of https://github.com/OutlierDetectionJL/OutlierDetection.jl into master","2022-02-17 12:02:24 +0100"
OutlierDetection,66,11,1,0,35,10,0,0,9,"OutlierDetection@0.2.3","cfe2fe3","add normal fraction util and tests","2022-02-17 12:23:02 +0100"
OutlierDetection,66,11,2,0,35,10,0,0,8,"OutlierDetection@0.2.4","c041e7e","adapt new categorical types","2022-03-02 12:29:16 +0100"
OutlierDetection,62,11,2,0,31,10,0,0,8,"OutlierDetection@0.2.5","20575ce","Revert ""super secret slicing feature""","2022-03-25 13:48:03 +0100"
OutlierDetection,61,11,2,0,30,10,0,0,8,"OutlierDetection@0.2.5","3a1bdbf","use augmented transform for wrappers","2022-03-25 14:09:49 +0100"
OutlierDetection,63,12,2,0,31,10,0,0,8,"OutlierDetection@0.2.7","1cb813d","formatting","2022-03-27 21:26:00 +0200"
OutlierDetection,64,12,2,0,32,10,0,0,8,"OutlierDetection@0.3.2","0398eba","update to new MLJ report APi","2022-10-18 11:00:17 +0200"
