Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
PowerModelsDistribution,521,128,77,39,267,0,9,0,1,"PowerModelsDistribution@0.6.0","b18d4cd","UPD: JuMP v0.20 / MOI v0.9 (#164)","2019-09-04 07:49:25 -0600"
PowerModelsDistribution,522,128,78,39,267,0,9,0,1,"PowerModelsDistribution@0.6.0","0e7223f","ADD: virtual branch to sourcebus to model circuit impedance (#165)","2019-09-04 11:17:51 -0600"
PowerModelsDistribution,523,129,79,39,266,0,9,0,1,"PowerModelsDistribution@0.6.0","9b086c1","ADD: Parsing of ""bank"" property on transformers (#166)","2019-09-04 14:02:54 -0600"
PowerModelsDistribution,525,129,79,39,268,0,9,0,1,"PowerModelsDistribution@0.6.0","de5de3e","FIX: phase order swap on lines (#167)","2019-09-04 16:23:54 -0600"
PowerModelsDistribution,525,131,79,37,268,0,9,0,1,"PowerModelsDistribution@0.6.0","7000015","REF: Ensure all PMD functions' phase loops are internal (#168)","2019-09-05 10:48:54 -0600"
PowerModelsDistribution,546,143,79,37,277,0,9,0,1,"PowerModelsDistribution@0.6.0","05bb788","FIX: apply OpenDSS properties in order written (#170)","2019-09-05 18:03:01 -0600"
PowerModelsDistribution,546,144,79,37,276,0,9,0,1,"PowerModelsDistribution@0.6.0","ab673b6","FIX: Banked transformer parsing and phase reordering","2019-09-11 16:08:37 -0600"
PowerModelsDistribution,547,144,79,37,277,0,9,0,1,"PowerModelsDistribution@0.6.0","537bed2","FIX: Application of `like` on OpenDSS components","2019-09-12 12:43:35 -0600"
PowerModelsDistribution,523,135,78,33,267,0,9,0,1,"PowerModelsDistribution@0.6.0","90e6528","REF: Make constraint_mc_power_balance generic (#179)","2019-09-24 07:05:19 -0600"
PowerModelsDistribution,540,144,86,33,267,0,9,0,1,"PowerModelsDistribution@0.6.0","4df062b","REF: Remove loops over conductors from prob (#181)","2019-09-24 13:21:27 -0600"
