Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
ControlSystemsBase,691,32,238,3,183,116,107,2,10,"ControlSystemsBase@1.0.0","8cbe21af","Merge pull request #746 from JuliaControl/CSBase","2022-09-08 15:30:46 +0200"
ControlSystemsBase,692,33,238,3,183,116,107,2,10,"ControlSystemsBase@1.0.0","63278072","Merge pull request #748 from JuliaControl/lsimerror","2022-09-12 08:39:04 +0200"
ControlSystemsBase,694,33,238,3,183,116,107,2,12,"ControlSystemsBase@1.1.0","a7260793","Merge pull request #774 from JuliaControl/discdelay","2022-11-17 14:44:47 +0100"
ControlSystemsBase,699,33,238,3,184,120,107,2,12,"ControlSystemsBase@1.1.0","29226085","Merge pull request #782 from JuliaControl/sysare","2022-12-06 15:52:33 +0100"
ControlSystemsBase,703,33,238,3,188,120,107,2,12,"ControlSystemsBase@1.1.1","a7614143","Merge pull request #783 from JuliaControl/egof","2022-12-07 09:55:12 +0100"
ControlSystemsBase,703,33,237,3,189,120,107,2,12,"ControlSystemsBase@1.2.0","edc9ae00","Merge pull request #786 from JuliaControl/checku","2022-12-21 14:13:33 +0100"
ControlSystemsBase,703,33,236,3,190,120,107,2,12,"ControlSystemsBase@1.3.1","60645e59","add docstring","2023-01-24 16:29:57 +0100"
ControlSystemsBase,706,33,238,3,191,120,107,2,12,"ControlSystemsBase@1.3.2","c2773401","add `stepinfo` (#803)","2023-02-03 09:35:20 +0100"
ControlSystemsBase,705,33,237,3,191,120,107,2,12,"ControlSystemsBase@1.3.4","572bd21e","Merge pull request #810 from jaakkor2/patch-1","2023-02-19 08:03:09 +0100"
ControlSystemsBase,704,33,237,3,191,120,107,2,11,"ControlSystemsBase@1.3.5","563516e8","Merge pull request #804 from stepanoslejsek/master","2023-02-21 19:44:01 +0100"
ControlSystemsBase,705,33,238,3,191,120,107,2,11,"ControlSystemsBase@1.3.6","3c7a9675","Merge pull request #816 from JuliaControl/delay_fb","2023-03-06 07:54:08 +0100"
ControlSystemsBase,707,33,240,3,191,120,107,2,11,"ControlSystemsBase@1.3.6","4736c930","Merge pull request #818 from JuliaControl/fbdocs","2023-03-06 14:27:08 +0100"
ControlSystemsBase,709,33,241,3,192,120,107,2,11,"ControlSystemsBase@1.3.6","33895985","Merge pull request #819 from JuliaControl/sysname","2023-03-06 15:07:15 +0100"
ControlSystemsBase,710,33,242,3,192,120,107,2,11,"ControlSystemsBase@1.4.1","31e0084b","Merge pull request #822 from JuliaControl/autolqr","2023-03-27 15:21:08 +0200"
ControlSystemsBase,716,33,245,3,195,120,107,2,11,"ControlSystemsBase@1.4.2","604a9abb","customizable default names","2023-04-26 07:16:52 +0200"
ControlSystemsBase,717,33,245,3,196,120,107,2,11,"ControlSystemsBase@1.4.2","c904bcb5","Merge pull request #836 from JuliaControl/balanceplot","2023-05-12 14:25:26 +0200"
