Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
LightGBM,77,40,4,2,5,4,22,0,0,"LightGBM@0.0.0","b529336","Lets just pull the correct CPU LightGBM version as published by microsoft -- there might be issues but we can try source building later","2020-01-03 15:15:28 +0000"
LightGBM,76,42,1,2,5,4,22,0,0,"LightGBM@0.0.0","f1071ac","Small tidy-ups (#11)","2020-01-27 12:02:54 +0000"
LightGBM,77,42,1,2,5,4,23,0,0,"LightGBM@0.0.0","715f797","Rearranged unit tests and added coverage for FFI methods (#12)","2020-02-05 11:01:13 +0000"
LightGBM,77,41,2,2,5,4,23,0,0,"LightGBM@0.0.0","8565341","Need to flatten regression outputs to 1d (#18)","2020-02-18 09:47:27 +0000"
LightGBM,78,41,2,3,5,4,23,0,0,"LightGBM@0.1.0","1aba726","Release prep","2020-03-04 17:29:31 +0000"
LightGBM,75,40,1,3,4,4,23,0,0,"LightGBM@0.1.1","ee01161","Mlj num classes (#31) No more binary/multiclass distinction","2020-04-07 08:34:46 +0100"
LightGBM,77,42,1,3,4,4,23,0,0,"LightGBM@0.1.1","6384a4b","Save model to string (#34)","2020-04-14 10:02:55 +0100"
LightGBM,81,43,1,3,7,4,23,0,0,"LightGBM@0.2.2","e336a17","Mlj update method (#51)","2020-06-02 09:20:12 +0100"
LightGBM,87,46,4,3,7,4,23,0,0,"LightGBM@0.2.2","87240e6","adding feature importance function (#52)","2020-06-04 10:00:30 +0100"
LightGBM,87,47,4,3,4,4,25,0,0,"LightGBM@0.3.1","5c0c8e1","Add type annotations to fit method (#60)","2020-06-10 15:04:51 +0100"
LightGBM,89,49,4,3,4,4,25,0,0,"LightGBM@0.3.1","8a162e2","MLJ: Feature importances in user fitreport (#66)","2020-09-18 09:36:23 +0100"
LightGBM,88,49,4,2,4,4,25,0,0,"LightGBM@0.3.2","74da8a3","Fix usage of LightGBM in imported modules (#73)","2020-10-15 08:44:21 +0100"
LightGBM,91,52,4,2,4,4,25,0,0,"LightGBM@0.3.3","d3d503e","v.3.0.0 compatibility (#68)","2020-11-11 15:40:43 +0000"
LightGBM,91,52,4,2,4,6,23,0,0,"LightGBM@0.4.0","708625c","fit with pre-constructed dataset (#80)","2020-11-27 16:20:49 +0000"
LightGBM,95,52,4,2,8,6,23,0,0,"LightGBM@0.4.0","857645f","cv-with-pre-constructed-datasets (#82)","2020-12-01 11:41:51 +0000"
LightGBM,93,51,4,2,7,6,23,0,0,"LightGBM@0.4.0","edf5891","fix early stopping and upgrade lightgbm version (#86)","2020-12-09 10:54:59 +0000"
LightGBM,96,51,7,2,7,6,23,0,0,"LightGBM@0.4.3","ab4de00","Access the best iteration from early stopping (#97)","2021-02-01 17:21:14 +0000"
