Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
ALTRO,1,1,0,0,0,0,0,0,0,"ALTRO@0.1.0","9d3c21a","initial commit","2020-05-04 12:22:48 -0700"
ALTRO,186,11,72,2,81,0,20,0,0,"ALTRO@0.1.0","d2a7ac1","Add Statistics as a dep","2020-07-10 15:51:35 -0700"
Altro,186,11,72,2,81,0,20,0,0,"Altro@0.1.0","a33a013","Rename to Altro","2020-07-10 16:29:23 -0700"
Altro,173,3,82,2,61,0,21,3,1,"Altro@0.1.0","aef662e","Rename back to SolverOptions","2020-08-15 21:01:22 -0400"
Altro,174,3,83,2,61,0,21,3,1,"Altro@0.1.0","8e2b21c","Add solver status","2020-08-15 22:20:54 -0400"
Altro,176,3,84,2,61,0,22,1,3,"Altro@0.1.0","f21ef7d","Add solve summary","2020-08-17 17:59:50 -0400"
Altro,178,3,83,2,61,0,22,2,5,"Altro@0.1.0","f8d75e2","Fix is_constrained method","2020-08-17 18:02:03 -0400"
Altro,180,3,83,2,61,0,24,6,1,"Altro@0.1.0","79feb3b","Reset iLQR convergence criteria in AL solve","2020-08-17 18:04:37 -0400"
Altro,180,3,83,2,61,0,24,4,3,"Altro@0.1.0","0df4b0d","Better error propagation","2020-08-17 18:12:59 -0400"
Altro,180,3,83,2,61,0,24,6,1,"Altro@0.1.0","9236c50","Fix tests","2020-08-17 18:14:25 -0400"
Altro,180,3,83,2,61,0,24,4,3,"Altro@0.1.0","2ec7060","Add NEWS file","2020-08-17 18:14:36 -0400"
Altro,180,3,83,2,61,0,24,3,4,"Altro@0.1.0","573f9b6","Patch tests failing on Windows","2020-08-18 08:03:30 -0400"
Altro,180,3,83,2,61,0,24,6,1,"Altro@0.1.0","94a286b","Create CompatHelper.yml","2020-08-18 08:31:36 -0400"
Altro,180,3,83,2,61,0,24,5,2,"Altro@0.1.0","35c94b6","Create TagBot.yml","2020-08-18 08:32:16 -0400"
Altro,180,3,83,2,61,0,24,2,5,"Altro@0.2.0","ee66cb0","Add dep for Crayons","2020-08-18 09:09:15 -0400"
Altro,180,3,83,2,61,0,24,3,4,"Altro@0.2.0","99b7483","Improve solver status output","2020-08-31 18:53:48 -0400"
Altro,180,3,83,2,61,0,24,4,3,"Altro@0.2.0","05784b6","Merge branch 'master' of https://github.com/RoboticExplorationLab/Altro.jl","2020-08-31 18:53:54 -0400"
Altro,180,3,82,2,61,0,25,3,4,"Altro@0.2.0","c8563cb","Infeasible Model for Lie Models","2020-09-14 08:40:19 -0400"
Altro,179,3,82,2,60,0,25,5,2,"Altro@0.2.0","ddb86bb","Fix some scoping problems","2020-09-14 08:40:53 -0400"
Altro,179,3,82,2,60,0,25,4,3,"Altro@0.2.0","4f23fa4","Fix non-static bp","2020-09-14 11:25:40 -0400"
Altro,227,4,104,2,74,0,36,4,3,"Altro@0.3.0","76ae26c","Merge pull request #14 from RoboticExplorationLab/socp","2020-12-10 13:38:54 -0500"
Altro,228,4,104,2,75,0,36,6,1,"Altro@0.3.0","a503c1f","Clean up","2021-01-12 17:54:03 -0500"
Altro,228,4,104,2,75,0,36,5,2,"Altro@0.3.0","e744b07","Fix issues with new versions","2021-02-04 09:33:49 -0500"
Altro,228,4,104,2,75,0,36,3,4,"Altro@0.3.0","379435b","Add documenter","2021-02-04 10:11:12 -0500"
Altro,228,4,104,2,75,0,36,6,1,"Altro@0.3.0","db5d2fe","Remove Windows test","2021-02-11 11:41:14 -0500"
Altro,228,4,104,2,75,0,36,3,4,"Altro@0.3.0","2e4d088","Adjust quadrotor test","2021-02-12 09:15:51 -0500"
Altro,228,4,104,2,75,0,36,4,3,"Altro@0.3.0","b57fb0c","update nl cartpole test","2021-02-20 06:32:42 -0500"
Altro,228,4,104,2,75,0,36,6,1,"Altro@0.4.0","945d867","add bicycle example","2021-02-26 09:50:07 -0500"
Altro,230,4,105,2,76,0,36,7,0,"Altro@0.4.0","7a5ec1d","Fix penalty initialization","2021-02-26 09:50:32 -0500"
Altro,230,4,105,2,76,0,36,4,3,"Altro@0.4.0","2d113d8","don't test error quadratic","2021-02-26 09:50:51 -0500"
Altro,230,4,105,2,76,0,36,7,0,"Altro@0.4.0","f3b8391","Add random seed to tests","2021-03-15 16:10:45 -0400"
Altro,230,4,105,2,76,0,36,6,1,"Altro@0.4.0","08c9b47","Merge branch 'master' of https://github.com/RoboticExplorationLab/Altro.jl","2021-03-15 16:10:48 -0400"
Altro,230,4,105,2,76,0,36,4,3,"Altro@0.4.0","a6da810","Add TO to docs deps","2021-03-16 10:10:40 -0400"
Altro,230,4,105,2,76,0,36,7,0,"Altro@0.4.0","fbb278c","Update README.md","2021-03-16 10:56:12 -0400"
Altro,230,4,105,2,76,0,36,5,2,"Altro@0.4.0","10560e7","Update README.md","2021-12-16 13:50:20 -0500"
Altro,233,3,127,0,56,7,33,2,5,"Altro@0.5.0","bb0ff94","Merge pull request #31 from RoboticExplorationLab/v0.5","2022-04-10 11:32:14 -0400"
Altro,233,3,127,0,56,7,33,5,2,"Altro@0.5.0","c98b8f3","Add missing compat","2022-04-10 13:25:41 -0400"
Altro,233,3,127,0,56,7,33,4,3,"Altro@0.5.0","8779924","Switch to main branch","2022-04-10 13:25:48 -0400"
Altro,233,3,127,0,56,7,33,3,4,"Altro@0.5.0","31bc8c6","Add quickstart to tests","2022-04-11 07:41:01 -0400"
Altro,234,3,128,0,56,7,33,4,3,"Altro@0.5.0","4864df2","Get default diffmethod from model","2022-04-29 10:29:45 -0400"
