Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Bukdu,92,17,6,7,46,3,13,0,0,"Bukdu@0.4.2-DEV","62aed12","Merge pull request #56 from wookay/fix_http_master","2019-01-23 16:54:55 +0900"
Bukdu,89,17,6,7,44,2,13,0,0,"Bukdu@0.4.4-DEV","d0b2d5a","changes for plug Plug.Parsers","2019-06-23 16:01:34 +0900"
Bukdu,88,16,6,6,44,2,14,0,0,"Bukdu@0.4.6-DEV","d67ba2e","Merge pull request #71 from wookay/fix_logger","2019-08-03 14:00:28 +0900"
Bukdu,87,16,6,6,44,2,13,0,0,"Bukdu@0.4.6-DEV","e5112ef","plug","2019-08-04 23:58:21 +0900"
Bukdu,91,18,6,6,46,2,13,0,0,"Bukdu@0.4.7","a1d549f","compat upper bounds","2019-11-14 12:36:49 +0900"
Bukdu,92,18,6,6,47,2,13,0,0,"Bukdu@0.4.9-DEV","023f159","Render(content_type, writer, data)","2019-11-16 08:59:08 +0900"
Bukdu,93,21,6,5,46,2,13,0,0,"Bukdu@0.4.9-DEV","80f1e4c","plug(Plug.Head)","2019-11-16 13:25:11 +0900"
Bukdu,93,19,6,7,46,2,13,0,0,"Bukdu@0.4.9-DEV","3c2f188","prequisite_plugs to Vector{Function}","2019-11-16 14:32:25 +0900"
Bukdu,94,20,7,6,46,2,13,0,0,"Bukdu@0.4.9-DEV","376c152","Merge pull request #75 from wookay/conn_remote_ip","2019-11-27 23:58:16 +0900"
Bukdu,97,21,9,6,46,2,13,0,0,"Bukdu@0.4.13-DEV","d42064a","Merge pull request #94 from wookay/enable_remote_ip","2020-02-13 11:07:23 +0900"
Bukdu,97,22,9,5,46,2,13,0,0,"Bukdu@0.4.16-DEV","e826541","Merge pull request #109 from wookay/route_response","2020-10-09 16:14:40 +0900"
Bukdu,101,22,9,5,50,2,13,0,0,"Bukdu@0.4.16-DEV","92bd569","support HTTP 0.9","2020-12-06 22:59:27 +0900"
Bukdu,95,20,9,5,45,3,13,0,0,"Bukdu@0.4.18-DEV","9e4c203","support HTTP.jl 1.0","2022-06-19 19:11:28 +0900"
