Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
CellularAutomataBase,154,10,37,0,82,5,20,0,0,"CellularAutomataBase@0.1.0","ebfe9cb","test frame processing","2019-07-03 12:53:09 +1000"
CellularAutomataBase,153,10,37,0,82,5,19,0,0,"CellularAutomataBase@0.1.0","8db45cd","cleanup","2019-07-10 14:51:14 +1000"
CellularAutomataBase,164,9,55,0,78,2,19,0,1,"CellularAutomataBase@0.1.0","ccc98a2","refactor and optimisation","2019-07-16 21:53:38 +1000"
CellularAutomataBase,170,13,61,0,78,5,11,0,2,"CellularAutomataBase@0.1.0","9ba7bb3","block tracking optimisation","2019-07-22 13:39:34 +1000"
DynamicGrids,284,21,124,0,114,11,11,0,3,"DynamicGrids@0.4.0","2bee335","Merge pull request #5 from cesaraustralia/multi","2019-11-06 17:19:36 +1100"
DynamicGrids,283,21,123,0,114,11,11,0,3,"DynamicGrids@0.5.0","d6cc819","simplify type names reboving Abstract where possible","2019-11-06 23:07:20 +1100"
DynamicGrids,282,21,123,0,113,11,11,0,3,"DynamicGrids@0.2.0","5539136","simplfiy deps","2019-11-12 14:14:41 +1100"
DynamicGrids,289,21,131,0,112,11,11,0,3,"DynamicGrids@0.2.0","ad0aa98","Merge pull request #8 from cesaraustralia/interactionfixes","2019-12-06 09:41:13 +1100"
DynamicGrids,290,21,132,0,112,11,11,0,3,"DynamicGrids@0.2.1","15a92b1","cleanup rules, and ruleset interactivity","2020-01-06 15:00:37 +1100"
DynamicGrids,291,21,133,0,112,11,11,0,3,"DynamicGrids@0.2.1","9366efb","better arg checks in processors","2020-01-06 15:01:58 +1100"
DynamicGrids,291,23,131,0,112,11,11,0,3,"DynamicGrids@0.2.1","0dd8895","better chain","2020-01-07 03:18:39 +1100"
DynamicGrids,291,25,129,0,112,11,11,0,3,"DynamicGrids@0.2.3","3a38900","remove R type parameter from all neighborhood rules","2020-01-10 15:54:20 +1100"
DynamicGrids,297,25,131,0,116,11,11,0,3,"DynamicGrids@0.3.0","a798777","better neighborhoods","2020-01-11 15:17:08 +1100"
DynamicGrids,298,25,130,0,118,10,12,0,3,"DynamicGrids@0.3.0","7b9e698","Merge pull request #17 from cesaraustralia/rename","2020-01-29 10:14:25 +1100"
DynamicGrids,302,26,130,0,121,10,12,0,3,"DynamicGrids@0.4.0","b41d78c","setup simulationdata tests","2020-02-09 16:09:15 +1100"
DynamicGrids,333,30,132,0,140,11,17,0,3,"DynamicGrids@0.5.0","ddbe9fb","Merge pull request #22 from cesaraustralia/fast_interactions","2020-02-14 01:08:50 +1100"
DynamicGrids,324,40,105,1,132,15,28,0,3,"DynamicGrids@0.6.0","0adff77","Merge pull request #26 from cesaraustralia/one_rule_type","2020-04-04 01:22:17 +1100"
DynamicGrids,325,40,107,1,132,14,28,0,3,"DynamicGrids@0.6.0","9cf29db","add intitialise, update image output interface","2020-04-05 16:12:55 +1000"
DynamicGrids,320,40,107,1,126,14,29,1,2,"DynamicGrids@0.7.0","956a49f","Merge pull request #28 from cesaraustralia/output_and_opt","2020-04-09 11:56:20 +1000"
DynamicGrids,320,28,119,1,126,14,29,1,2,"DynamicGrids@0.7.0","a3374ee","Ruleset.rules can be type unstable for precalc and interact","2020-04-09 14:01:36 +1000"
DynamicGrids,325,29,120,1,125,14,33,1,2,"DynamicGrids@0.7.0","d8f7656","Merge pull request #30 from cesaraustralia/chain","2020-04-21 23:29:13 +1000"
DynamicGrids,327,29,120,1,126,14,34,1,2,"DynamicGrids@0.7.1","50fbbe2","Merge pull request #31 from cesaraustralia/performance","2020-04-22 18:56:48 +1000"
DynamicGrids,323,29,118,1,125,14,34,1,1,"DynamicGrids@0.7.1","b93d340","Merge pull request #32 from cesaraustralia/show","2020-04-25 10:49:30 +1000"
DynamicGrids,320,28,117,1,123,12,37,1,1,"DynamicGrids@0.7.1","536e197","Merge pull request #33 from cesaraustralia/coverage","2020-05-01 22:35:34 +1000"
DynamicGrids,319,32,117,1,120,12,35,1,1,"DynamicGrids@0.7.2","e2737ed","more coverage","2020-05-08 03:06:24 +1000"
DynamicGrids,326,32,123,1,121,12,35,1,1,"DynamicGrids@0.7.2","876f29e","bugfix isinferred and Map","2020-05-16 15:35:03 +1000"
DynamicGrids,328,32,123,1,123,12,35,1,1,"DynamicGrids@0.7.2","f6fa8dc","neighbors methods for rules","2020-05-19 19:23:32 +1000"
