"Module","Methods","Stable","Partial","Unstable","Any","Vararg","Generic","TcFail","NoFuel","Version","Commit","Message","Date","DeltaMethods","DeltaUnstable"
"TrajectoryOptimization",408,55,194,7,98,2,49,2,1,"TrajectoryOptimization@0.6.2","8715a483","Improve Problem constructor","2022-04-09 11:23:49 -0400",0,-1
