Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
ONNX,10,5,2,2,1,0,0,0,0,"ONNX@0.2.0","cec4859","Merge pull request #46 from dfdx/fresh-start","2021-03-24 11:20:36 +0530"
ONNX,64,11,14,4,30,4,1,0,0,"ONNX@0.3.0","57af573","Merge pull request #50 from dfdx/dfdx/tape","2021-09-11 12:20:38 -0500"
ONNX,69,13,17,6,27,4,2,0,0,"ONNX@0.3.0","71c9a62","Merge pull request #51 from dfdx/dfdx/conversions","2021-11-12 23:14:47 +0100"
ONNX,75,13,23,6,27,4,2,0,0,"ONNX@0.3.0","b165986","Merge pull request #55 from dfdx/mul-relu-maxpool","2021-12-11 14:41:41 +0100"
ONNX,79,13,27,6,27,4,2,0,0,"ONNX@0.3.0","c1d5b44","Merge pull request #56 from dfdx/gemm","2021-12-16 00:46:28 +0300"
ONNX,90,13,31,6,26,4,10,0,0,"ONNX@0.3.0","260b0e8","Merge pull request #57 from dfdx/norm_layers","2021-12-26 16:16:42 +0300"
ONNX,95,13,35,6,27,4,10,0,0,"ONNX@0.3.0","4333272","Merge pull request #58 from dfdx/gloabl_average_pool","2022-01-02 15:47:31 +0300"
ONNX,110,15,42,6,29,4,14,0,0,"ONNX@0.3.0","5ae53c6","Merge pull request #63 from FluxML/gather","2022-04-16 23:47:45 +0300"
ONNX,113,15,45,6,29,4,14,0,0,"ONNX@0.3.0","e679a71","Merge pull request #66 from FluxML/unsqueeze","2022-05-02 01:49:55 +0300"
ONNX,118,15,50,6,29,4,14,0,0,"ONNX@0.3.0","f7c5ced","Merge pull request #67 from FluxML/slice","2022-05-03 20:15:51 +0300"
ONNX,121,15,53,6,29,4,14,0,0,"ONNX@0.3.0","21cfaff","Merge pull request #69 from FluxML/matmul-2","2022-06-08 00:48:09 +0300"
ONNX,139,15,64,6,34,6,14,0,0,"ONNX@0.2.0","abaec1c","Merge pull request #73 from Pangoraw/add_ops","2022-07-02 20:08:13 +0300"
ONNX,159,14,61,5,59,6,14,0,0,"ONNX@0.2.0","c50692d","Merge pull request #75 from FluxML/protobuf-1","2022-09-23 21:52:14 +0300"
ONNX,160,14,62,5,59,6,14,0,0,"ONNX@0.2.1","3677b3f","Merge pull request #82 from FluxML/fix/independent-multioutput","2022-11-07 01:03:25 +0300"
ONNX,202,52,62,7,59,6,16,0,0,"ONNX@0.2.2","93cae99","Merge pull request #84 from ordicker/master","2023-04-17 11:55:58 -0400"
