Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
AbstractGPs,1,1,0,0,0,0,0,0,0,"AbstractGPs@0.1.0","04b5161","Files generated by PkgTemplates","2020-04-18 16:34:03 +0100"
AbstractGPs,431,62,260,10,12,4,69,0,14,"AbstractGPs@0.1.0","1bf8fb3","Initial port commit (#2)","2020-04-28 12:56:56 +0100"
AbstractGPs,431,62,261,10,12,4,69,0,13,"AbstractGPs@0.1.0","8629489","Merge pull request #4 from JuliaGaussianProcesses/compathelper/new_version/2020-04-29-00-21-59-306-2066263830","2020-04-29 08:29:37 +0100"
AbstractGPs,433,62,263,10,12,4,69,0,13,"AbstractGPs@0.1.1","595c6b7","Sequential Conditioning on exact posterior (#7)","2020-05-12 17:05:45 +0530"
AbstractGPs,435,62,265,10,12,4,69,0,13,"AbstractGPs@0.1.1","c589ca6","Add sequential conditioning for approximate posterior (#8)","2020-05-30 19:37:50 +0530"
AbstractGPs,441,62,265,10,12,10,69,0,13,"AbstractGPs@0.1.1","2ba7c6b","Port plotting utils from Stheno (#6)","2020-06-04 18:21:52 +0530"
AbstractGPs,511,63,321,10,16,10,72,0,19,"AbstractGPs@0.2.3","16b84cc","Resolves #14 (#16)","2020-07-20 17:32:20 +0100"
AbstractGPs,513,63,322,10,16,10,72,0,20,"AbstractGPs@0.2.4","4a73c78","Bump patch version.","2020-07-27 18:45:26 +0530"
AbstractGPs,511,63,321,10,16,10,72,0,19,"AbstractGPs@0.2.4","1a2ba86","Restructure docs and update readme (#32)","2020-07-28 01:09:01 +0530"
AbstractGPs,513,63,322,10,16,10,72,0,20,"AbstractGPs@0.2.4","50e3fea","Updated Project.toml for all folders.","2020-08-05 13:50:39 +0200"
AbstractGPs,511,63,321,10,16,10,72,0,19,"AbstractGPs@0.2.4","eb69940","Revert ""Updated Project.toml for all folders.""","2020-08-05 13:50:39 +0200"
AbstractGPs,516,65,324,10,17,10,71,0,19,"AbstractGPs@0.2.5","6eb0643","Update versioning (#46)","2020-08-22 10:06:45 +0100"
AbstractGPs,517,65,325,10,17,10,71,0,19,"AbstractGPs@0.2.6","5085b75","CompatHelper: bump compat for ""KernelFunctions"" to ""0.7"" (#50)","2020-08-25 12:27:41 +0200"
AbstractGPs,517,65,324,10,18,10,71,0,19,"AbstractGPs@0.2.7","5dd29a2","Passing noise for matrix case (#51)","2020-09-04 19:59:04 +0200"
AbstractGPs,516,65,323,10,18,10,71,0,19,"AbstractGPs@0.2.9","5dcabd5","Replace `contains` with `occursin` (#58)","2020-09-11 14:36:12 +0200"
AbstractGPs,535,66,342,12,18,10,65,0,22,"AbstractGPs@0.2.11","fe2fef0","CompatHelper: bump compat for ""Distributions"" to ""0.24"" (#65)","2020-10-08 13:00:47 +0100"
AbstractGPs,591,67,391,12,22,10,65,0,24,"AbstractGPs@0.2.13","596aebc","Allow for KernelFunctions bump (#71)","2020-10-23 09:57:51 +0100"
AbstractGPs,592,67,391,12,22,10,66,0,24,"AbstractGPs@0.2.14","21a8eba","Fix issues with the MeanFunctions (#74)","2020-11-06 14:00:34 +0100"
AbstractGPs,615,69,410,12,23,10,66,0,25,"AbstractGPs@0.2.18","9663c06","Add TemporalGPs note to README (#111)","2021-03-27 10:39:08 +0000"
AbstractGPs,429,27,309,6,16,6,41,0,24,"AbstractGPs@0.2.21","b78f6dd","Implement cov_diag and mean_and_cov_diag for FiniteGPs (#116)","2021-03-29 15:28:23 +0200"
AbstractGPs,528,34,375,11,18,6,56,0,28,"AbstractGPs@0.3.3","061d2ff","CompatHelper: bump compat for ""KernelFunctions"" to ""0.10"" (#151)","2021-05-16 23:03:29 +0200"
