Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
VarExplosions,10,1,0,0,9,0,0,0,0,"VarExplosions@0.1.0","405a657","init","2019-08-22 18:18:12 +0200"
Infiltrator,10,1,0,0,9,0,0,0,0,"Infiltrator@0.1.0","3c76aa4","change name, conditional infiltration","2019-08-30 10:58:54 +0200"
Infiltrator,11,1,0,0,10,0,0,0,0,"Infiltrator@0.1.0","247f1b8","no stacktraces while testing","2019-08-30 16:21:50 +0200"
Infiltrator,13,2,0,0,11,0,0,0,0,"Infiltrator@0.1.0","5eb33e7","Merge pull request #6 from rfourquet/add-stop","2019-09-06 09:49:56 +0200"
Infiltrator,14,2,0,0,12,0,0,0,0,"Infiltrator@0.2.0","1dd42f8","Merge pull request #9 from aviatesk/bettercompletions","2019-10-04 16:05:06 +0200"
Infiltrator,25,7,0,1,17,0,0,0,0,"Infiltrator@0.3.0","a45e306","Merge pull request #33 from JuliaDebug/sp/at-exit","2021-06-04 15:39:26 +0200"
Infiltrator,25,8,0,0,17,0,0,0,0,"Infiltrator@0.3.0","1e0c996","fix hook","2021-06-04 16:10:47 +0200"
Infiltrator,26,9,0,0,17,0,0,0,0,"Infiltrator@0.3.0","d0a9b1f","Merge pull request #35 from JuliaDebug/sp/exfiltration","2021-06-04 17:00:01 +0200"
Infiltrator,33,12,0,0,21,0,0,0,0,"Infiltrator@0.3.0","401e741","Merge pull request #37 from JuliaDebug/sp/store","2021-06-07 09:40:20 +0200"
Infiltrator,34,12,0,0,22,0,0,0,0,"Infiltrator@1.0.1","7e1624f","improve safehouse show method","2021-06-15 10:35:43 +0200"
Infiltrator,35,13,0,0,22,0,0,0,0,"Infiltrator@1.1.3","6b750fb","Merge pull request #65 from JuliaDebug/sp/better-repl","2022-02-07 11:05:37 +0100"
Infiltrator,37,13,0,0,24,0,0,0,0,"Infiltrator@1.2.1","69f26b1","Merge pull request #68 from JuliaDebug/sp/filtered-locals","2022-03-22 11:32:33 +0100"
Infiltrator,45,13,0,0,32,0,0,0,0,"Infiltrator@1.2.2","91f2956","Merge pull request #72 from JuliaDebug/sp/improve-local-var-handling-again","2022-04-04 15:17:52 +0200"
Infiltrator,50,14,0,0,36,0,0,0,0,"Infiltrator@1.3.1","50d65d4","Merge pull request #74 from JuliaDebug/sp/better-stackframe-printing","2022-05-19 13:28:23 +0200"
Infiltrator,51,14,0,0,37,0,0,0,0,"Infiltrator@1.4.2","0983c19","Merge pull request #78 from JuliaDebug/sp/no-macro-infiltration","2022-06-20 12:11:38 +0200"
Infiltrator,52,14,0,0,38,0,0,0,0,"Infiltrator@1.5.0","1dedac3","Merge pull request #81 from JuliaDebug/sp/docs","2022-07-28 16:09:39 +0200"
Infiltrator,53,14,0,0,39,0,0,0,0,"Infiltrator@1.6.1","9b6d540","Merge pull request #84 from aviatesk/avi/corecompiler","2022-10-07 11:36:53 +0200"
