Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
HomotopyContinuation,71,16,33,0,9,4,9,0,0,"HomotopyContinuation@0.4.0","389e28d5","Merge pull request #151 from JuliaHomotopyContinuation/monodromy/docs","2018-11-18 20:02:22 +0100"
HomotopyContinuation,101,16,47,0,25,4,9,0,0,"HomotopyContinuation@0.5.0","3947b7f3","Merge pull request #176 from JuliaHomotopyContinuation/misc/cleanup","2019-01-16 12:22:40 +0100"
HomotopyContinuation,106,16,55,0,28,4,3,0,0,"HomotopyContinuation@0.5.0","42791798","Merge pull request #172 from JuliaHomotopyContinuation/features/composition","2019-01-16 15:01:15 +0100"
HomotopyContinuation,698,48,171,2,392,16,64,2,3,"HomotopyContinuation@0.5.0","854c1234","Merge pull request #181 from JuliaHomotopyContinuation/remove-nested-modules","2019-01-29 11:23:01 +0100"
HomotopyContinuation,711,49,176,2,399,16,64,2,3,"HomotopyContinuation@0.5.0","8c49ca03","Merge pull request #186 from JuliaHomotopyContinuation/pathtracking-quality-of-life","2019-02-01 16:07:36 +0100"
HomotopyContinuation,717,49,177,2,404,16,64,2,3,"HomotopyContinuation@0.5.1","7059829d","Merge pull request #189 from JuliaHomotopyContinuation/features/maximal-step-size","2019-02-20 21:16:10 +0100"
HomotopyContinuation,757,50,190,2,423,16,71,2,3,"HomotopyContinuation@0.5.2","4c58df68","Merge pull request #190 from JuliaHomotopyContinuation/features/multi-homogenous","2019-02-26 16:35:12 +0100"
HomotopyContinuation,765,50,191,2,430,16,71,2,3,"HomotopyContinuation@0.6.0-dev","02d183c8","Merge pull request #191 from JuliaHomotopyContinuation/add_newton_steps_separately","2019-03-01 17:30:13 +0100"
HomotopyContinuation,769,50,193,2,432,16,71,2,3,"HomotopyContinuation@0.6.0-dev","e8ffa0af","Merge pull request #193 from JuliaHomotopyContinuation/monodromy_inf_check","2019-03-01 19:49:16 +0100"
HomotopyContinuation,767,50,192,2,433,16,71,2,1,"HomotopyContinuation@0.6.0-dev","b86edca0","Merge pull request #196 from JuliaHomotopyContinuation/st/monodromy-improvements","2019-03-13 15:01:22 +0100"
HomotopyContinuation,791,56,203,2,434,16,77,2,1,"HomotopyContinuation@0.6.0-dev","2c1cd5a5","Merge pull request #197 from JuliaHomotopyContinuation/use_the_UniquePoints_function_for_identifying_multiplicities","2019-03-14 09:16:03 +0100"
HomotopyContinuation,789,56,203,2,434,16,75,2,1,"HomotopyContinuation@0.6.0-dev","e6694db0","Merge pull request #198 from JuliaHomotopyContinuation/st/fix-warning","2019-03-15 09:13:04 +0100"
HomotopyContinuation,783,55,203,2,429,16,75,2,1,"HomotopyContinuation@0.6.0-dev","4dca3d7e","Merge pull request #200 from JuliaHomotopyContinuation/st/lost-digits","2019-03-15 09:51:24 +0100"
HomotopyContinuation,794,55,207,3,435,16,75,2,1,"HomotopyContinuation@0.6.0-dev","17418b5e","Merge pull request #202 from JuliaHomotopyContinuation/st/pathtracker","2019-03-15 15:03:34 +0100"
HomotopyContinuation,792,55,207,3,433,16,75,2,1,"HomotopyContinuation@0.6.0-dev","247ccc88","Merge pull request #206 from JuliaHomotopyContinuation/st/code-coverage","2019-03-15 16:57:56 +0100"
HomotopyContinuation,827,55,218,3,458,16,74,2,1,"HomotopyContinuation@0.6.0-dev","24e8493d","Merge pull request #203 from JuliaHomotopyContinuation/st/affine-scaling","2019-03-15 20:59:31 +0100"
HomotopyContinuation,828,55,218,3,459,16,74,2,1,"HomotopyContinuation@0.6.0","d8287c1b","Merge pull request #208 from JuliaHomotopyContinuation/st/invalid-startvalue-monodromy","2019-03-20 23:37:16 +0100"
HomotopyContinuation,831,55,214,3,460,16,80,2,1,"HomotopyContinuation@0.6.0","f3f6de98","Merge pull request #209 from JuliaHomotopyContinuation/st/custom-monodromy","2019-03-21 09:46:08 +0100"
HomotopyContinuation,832,55,214,3,461,16,80,2,1,"HomotopyContinuation@0.6.1","800e6be3","Merge pull request #214 from JuliaHomotopyContinuation/hotfix/overdetermined","2019-03-30 16:13:53 +0100"
HomotopyContinuation,838,58,218,3,457,16,83,2,1,"HomotopyContinuation@0.6.1","c159565c","Merge pull request #210 from JuliaHomotopyContinuation/unqiue-points-group-actions","2019-04-02 11:46:46 +0200"
HomotopyContinuation,837,66,220,2,449,19,78,2,1,"HomotopyContinuation@0.7.0","df792f16","Merge pull request #216 from JuliaHomotopyContinuation/feature/only-solutions","2019-04-08 14:19:48 +0200"
HomotopyContinuation,846,66,221,2,455,21,78,2,1,"HomotopyContinuation@0.7.0","35481ee2","Merge pull request #217 from JuliaHomotopyContinuation/feature/affine-totaldegree","2019-04-08 14:22:49 +0200"
HomotopyContinuation,857,66,221,2,465,21,79,2,1,"HomotopyContinuation@0.7.0","9b7ef38c","Merge pull request #220 from JuliaHomotopyContinuation/feature/monodromy-abstract-system","2019-04-09 07:20:56 +0200"
HomotopyContinuation,858,67,222,2,464,21,79,2,1,"HomotopyContinuation@0.7.0","bb279ae6","Remove unused files","2019-04-12 16:11:35 +0200"
HomotopyContinuation,871,67,226,2,470,21,82,2,1,"HomotopyContinuation@0.7.0","07f006e1","Merge pull request #225 from JuliaHomotopyContinuation/fix/better-solution-processing","2019-04-15 09:28:00 +0200"
HomotopyContinuation,887,67,232,2,480,21,82,2,1,"HomotopyContinuation@0.7.0","16867b3a","Merge pull request #226 from JuliaHomotopyContinuation/feature/squaring-up","2019-04-15 10:51:38 +0200"
HomotopyContinuation,887,66,232,2,481,21,82,2,1,"HomotopyContinuation@0.7.0","27985c89","Merge pull request #227 from JuliaHomotopyContinuation/feature/batch-solutions","2019-04-15 21:59:07 +0200"
HomotopyContinuation,886,66,232,2,480,21,82,2,1,"HomotopyContinuation@0.7.0","437cc692","Merge pull request #228 from JuliaHomotopyContinuation/feature/solve-progress","2019-04-16 07:14:40 +0200"
HomotopyContinuation,887,66,233,2,480,21,82,2,1,"HomotopyContinuation@0.7.0","ead6f18b","Merge pull request #232 from JuliaHomotopyContinuation/feature/better-solve-progress-2","2019-04-16 11:59:04 +0200"
HomotopyContinuation,884,66,230,2,480,21,82,2,1,"HomotopyContinuation@0.7.0","2d75630f","Merge pull request #233 from JuliaHomotopyContinuation/fix/small-things","2019-04-16 18:40:21 +0200"
HomotopyContinuation,888,66,231,2,483,21,82,2,1,"HomotopyContinuation@0.7.0","0930ec15","Merge pull request #234 from JuliaHomotopyContinuation/feature/target_parameters","2019-04-16 19:19:42 +0200"
HomotopyContinuation,889,66,232,2,483,21,82,2,1,"HomotopyContinuation@0.7.0","c9e58189","Merge pull request #235 from JuliaHomotopyContinuation/fix/overdetermined","2019-04-17 07:41:29 +0200"
HomotopyContinuation,891,66,232,2,485,21,82,2,1,"HomotopyContinuation@0.7.0","8ea0e3f4","Merge pull request #240 from JuliaHomotopyContinuation/fix/overdetermined-composition","2019-04-18 17:01:59 +0200"
HomotopyContinuation,892,66,232,2,485,21,83,2,1,"HomotopyContinuation@0.7.0","f53ab77b","Merge pull request #244 from JuliaHomotopyContinuation/fix/bezout-number","2019-05-05 14:03:17 +0200"
HomotopyContinuation,890,66,229,2,487,20,83,2,1,"HomotopyContinuation@0.8.0-dev","3425b9bb","Merge pull request #241 from JuliaHomotopyContinuation/feature/scaling","2019-05-05 14:03:28 +0200"
HomotopyContinuation,895,68,225,2,490,20,87,2,1,"HomotopyContinuation@0.8.0-dev","f7781b4d","Merge pull request #246 from JuliaHomotopyContinuation/feature/jacobian-qr","2019-05-24 06:08:30 +0200"
HomotopyContinuation,926,72,232,2,510,20,86,2,2,"HomotopyContinuation@0.8.0","4a12fdb4","Merge pull request #257 from JuliaHomotopyContinuation/feature/new-endgame","2019-06-11 14:21:46 +0200"
HomotopyContinuation,1050,93,272,5,564,24,87,2,3,"HomotopyContinuation@0.9.0-dev","e68ac19f","Merge pull request #276 from JuliaHomotopyContinuation/update-compat-section","2019-06-25 14:45:25 +0200"
HomotopyContinuation,1050,90,273,5,566,24,87,2,3,"HomotopyContinuation@0.9.0-dev","f29f78d1","Merge pull request #274 from JuliaHomotopyContinuation/clean-up-names","2019-06-26 11:48:00 +0200"
HomotopyContinuation,1069,91,278,5,573,24,93,2,3,"HomotopyContinuation@0.9.0-dev","847a4c6f","Merge pull request #275 from JuliaHomotopyContinuation/dp-exports","2019-06-26 13:20:33 +0200"
HomotopyContinuation,1067,89,278,5,573,24,93,2,3,"HomotopyContinuation@1.0.0","e9242dbb","Merge pull request #280 from JuliaHomotopyContinuation/progress-meter","2019-06-27 08:59:39 +0200"
HomotopyContinuation,1071,89,278,5,577,24,93,2,3,"HomotopyContinuation@1.0.0","11142de8","Merge pull request #281 from JuliaHomotopyContinuation/fix-system-default-cache","2019-06-27 14:08:06 +0200"
HomotopyContinuation,1071,89,278,5,578,24,92,2,3,"HomotopyContinuation@1.0.0","7953164a","Merge pull request #282 from JuliaHomotopyContinuation/empty-multiplicities","2019-06-27 22:24:00 +0200"
HomotopyContinuation,1089,92,286,5,578,27,96,2,3,"HomotopyContinuation@1.0.0","fc94982b","Merge pull request #283 from JuliaHomotopyContinuation/compat-update","2019-06-28 13:17:04 +0200"
HomotopyContinuation,1091,92,288,5,578,27,96,2,3,"HomotopyContinuation@1.0.0","0ea4aab9","Merge pull request #284 from JuliaHomotopyContinuation/constant-polys","2019-06-28 16:08:59 +0200"
HomotopyContinuation,1084,90,285,5,581,28,90,2,3,"HomotopyContinuation@1.0.2","f6a975f8","Merge pull request #291 from JuliaHomotopyContinuation/st/monodromy-v2","2019-07-24 15:24:39 +0200"
HomotopyContinuation,1086,91,285,4,583,28,90,2,3,"HomotopyContinuation@1.0.2","c52f04a0","Merge pull request #292 from JuliaHomotopyContinuation/perf","2019-07-24 22:27:02 +0200"
HomotopyContinuation,1087,91,285,4,584,28,90,2,3,"HomotopyContinuation@1.0.2","d41aab97","Merge pull request #294 from JuliaHomotopyContinuation/monodromy-pathtracker","2019-07-26 09:36:44 +0200"
HomotopyContinuation,1113,91,285,4,610,28,90,2,3,"HomotopyContinuation@1.0.2","163ef0c2","Merge pull request #296 from JuliaHomotopyContinuation/trace-test","2019-08-07 15:20:10 +0200"
HomotopyContinuation,1109,90,287,4,610,28,87,2,1,"HomotopyContinuation@1.0.2","de144e87","Merge pull request #299 from JuliaHomotopyContinuation/compat-update","2019-08-08 22:06:49 +0200"
HomotopyContinuation,1111,90,289,4,610,28,87,2,1,"HomotopyContinuation@1.0.2","0afa57db","Merge pull request #300 from JuliaHomotopyContinuation/degrees-api","2019-08-10 09:43:22 +0200"
HomotopyContinuation,1113,90,290,4,611,28,87,2,1,"HomotopyContinuation@1.0.2","9a95208f","Merge pull request #303 from JuliaHomotopyContinuation/linear-system","2019-08-13 17:36:35 +0200"
HomotopyContinuation,1163,90,323,4,624,28,91,2,1,"HomotopyContinuation@1.1.1","50d675af","Merge pull request #309 from JuliaHomotopyContinuation/linear-algebra-2","2019-08-25 14:55:52 +0200"
HomotopyContinuation,1212,101,388,4,592,28,95,2,2,"HomotopyContinuation@1.2.0-dev","efcca7de","Merge pull request #314 from JuliaHomotopyContinuation/tracker-rewrite","2019-10-05 20:10:33 +0200"
HomotopyContinuation,1204,101,388,4,584,28,95,2,2,"HomotopyContinuation@1.2.0-dev","2fc4c9d2","Merge pull request #318 from JuliaHomotopyContinuation/follow-up","2019-10-06 07:14:06 +0200"
HomotopyContinuation,1213,102,393,5,585,28,96,2,2,"HomotopyContinuation@1.2.0-dev","78dd841f","Merge pull request #319 from JuliaHomotopyContinuation/threading","2019-10-08 08:52:43 +0200"
HomotopyContinuation,1216,102,393,5,588,28,96,2,2,"HomotopyContinuation@1.2.0-dev","3059dfff","Merge pull request #321 from JuliaHomotopyContinuation/variable-ordering","2019-10-08 19:23:04 +0200"
HomotopyContinuation,1229,103,401,5,589,30,97,2,2,"HomotopyContinuation@1.2.0-dev","551a91ea","Merge pull request #324 from JuliaHomotopyContinuation/fix-real-projective","2019-10-09 06:16:16 +0200"
HomotopyContinuation,1227,103,400,5,591,30,94,2,2,"HomotopyContinuation@1.2.0-dev","67a80564","Merge pull request #326 from JuliaHomotopyContinuation/monodromy-update","2019-10-09 15:32:05 +0200"
HomotopyContinuation,1238,107,400,5,598,30,94,2,2,"HomotopyContinuation@1.2.0-dev","d57222ca","Merge pull request #327 from JuliaHomotopyContinuation/path-info","2019-10-09 20:04:42 +0200"
HomotopyContinuation,1242,107,401,5,601,30,94,2,2,"HomotopyContinuation@1.2.0-dev","8d222144","Merge pull request #329 from JuliaHomotopyContinuation/monodromy-start-pair","2019-10-12 16:36:45 +0200"
HomotopyContinuation,1246,107,402,5,602,30,94,2,4,"HomotopyContinuation@1.2.0-dev","206e35cd","Merge pull request #330 from JuliaHomotopyContinuation/monodromy-proj","2019-10-13 15:38:05 +0200"
