Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Debugger,1,1,0,0,0,0,0,0,0,"Debugger@0.1.0","5125096","Files generated by PkgTemplates","2019-02-03 13:07:08 +0100"
Debugger,35,19,0,2,14,0,0,0,0,"Debugger@0.1.0","b3dbfab","move over to linked list (#50)","2019-03-12 17:02:52 +0100"
Debugger,38,20,0,2,16,0,0,0,0,"Debugger@0.1.0","169d36c","add some breakpoint docs (#58)","2019-03-12 20:00:09 +0100"
Debugger,39,20,0,2,17,0,0,0,0,"Debugger@0.1.0","5d6a583","add status command (#69)","2019-03-14 11:01:38 +0100"
Debugger,51,26,1,2,22,0,0,0,0,"Debugger@0.1.0","561d646","Reexport at-bp, at-breakpoint and breakpoint from JuliaInterpreter. (#67)","2019-03-14 11:02:07 +0100"
Debugger,54,26,1,2,24,0,0,0,1,"Debugger@0.1.0","9432b7a","add syntax highlighting (#66)","2019-03-16 13:56:00 +0100"
Debugger,99,35,1,5,53,3,0,0,2,"Debugger@0.7.0","dc71108","compat: JuliaInterpreter 0.9 (#300)","2021-12-13 14:03:24 +0100"
Debugger,100,35,1,5,54,3,0,0,2,"Debugger@0.7.6","b5f796d","Try to give a better location for Cassette-like transforms (#324)","2022-12-21 09:22:42 -0500"
