Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
AlphaVantage,27,2,0,24,1,0,0,0,0,"AlphaVantage@0.3.0","515d961","Prepare for Julia v1.0","2018-08-14 17:29:11 -0400"
AlphaVantage,149,4,53,90,2,0,0,0,0,"AlphaVantage@0.4.0","ec487be","Merge pull request #15 from dm13450/master","2020-07-02 08:40:12 +0100"
AlphaVantage,157,4,53,98,2,0,0,0,0,"AlphaVantage@0.1.0","7677661","Merge pull request #17 from tbreloff/master","2020-08-07 19:43:44 +0100"
AlphaVantage,159,4,53,100,2,0,0,0,0,"AlphaVantage@0.2.0","022d9b8","Added ""earnings"" function to fundamentals.jl (#25)","2020-12-02 21:28:29 +0100"
AlphaVantage,161,4,53,102,2,0,0,0,0,"AlphaVantage@0.2.1","89bd856","Add listing status","2020-12-20 13:51:16 +0000"
AlphaVantage,164,4,53,105,2,0,0,0,0,"AlphaVantage@0.2.1","345b906","Merge pull request #30 from RocketRoss/intra_day_extended","2020-12-27 15:30:03 +0000"
AlphaVantage,362,4,53,303,2,0,0,0,0,"AlphaVantage@0.2.1","83d758a","Add fundamental values","2021-01-02 10:34:23 +0000"
AlphaVantage,371,3,0,282,86,0,0,0,0,"AlphaVantage@0.3.0","19c725d","Merge pull request #33 from Arkoniak/master","2021-01-12 18:08:51 +0000"
AlphaVantage,376,4,0,284,88,0,0,0,0,"AlphaVantage@0.3.0","5420308","Add calendar functions","2021-01-29 22:28:56 +0000"
AlphaVantage,380,4,0,287,89,0,0,0,0,"AlphaVantage@0.3.1","0ecee8e","Add digital_currency_intraday","2021-04-27 20:29:42 +0100"
AlphaVantage,576,4,204,288,80,0,0,0,0,"AlphaVantage@0.4.0","f1c9fa6","refactor: internal response checks (#37)","2021-08-19 08:32:01 -0400"
AlphaVantage,577,4,205,288,80,0,0,0,0,"AlphaVantage@0.4.1","29d6b0c","Merge pull request #40 from pdeffebach/narrow_types","2021-09-30 17:50:09 +0100"
AlphaVantage,606,5,205,304,92,0,0,0,0,"AlphaVantage@0.4.1","4baa9e3","Add economic indicators (#42)","2021-10-03 04:28:44 +0100"
AlphaVantage,608,5,205,305,93,0,0,0,0,"AlphaVantage@0.4.1","646a724","Feature/global quote (#50)","2023-02-22 20:16:23 +0200"
