Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
IndexedTables,522,33,109,0,296,12,65,3,4,"IndexedTables@0.12.1","e4177f2","Merge pull request #254 from JuliaComputing/jq/bump","2019-06-25 18:07:04 -0600"
IndexedTables,522,33,109,0,296,12,65,2,5,"IndexedTables@0.12.1","a6318c8","Merge pull request #257 from JuliaComputing/pv/struct","2019-07-04 17:55:54 +0200"
IndexedTables,522,33,109,0,296,12,65,4,3,"IndexedTables@0.12.1","c7ad8c6","Merge pull request #259 from davidanthoff/patch-1","2019-07-09 15:52:08 -0600"
IndexedTables,522,33,109,0,296,12,65,3,4,"IndexedTables@0.12.2","8b135b3","Merge pull request #262 from jarlela/bugfix/Compat","2019-07-30 06:50:25 -0600"
IndexedTables,522,33,109,0,296,12,65,2,5,"IndexedTables@0.12.2","48a8b58","Update Project.toml","2019-09-16 11:12:07 -0400"
IndexedTables,522,33,109,0,296,12,65,3,4,"IndexedTables@0.12.3","6843019","Update Project.toml","2019-09-16 11:16:39 -0400"
IndexedTables,522,33,109,0,296,12,65,2,5,"IndexedTables@0.12.4","c7781f0","Update Project.toml","2019-09-25 16:48:48 -0400"
IndexedTables,514,33,107,0,294,9,64,3,4,"IndexedTables@0.12.4","1237bff","Merge pull request #267 from JuliaComputing/pv/nointern","2019-12-29 21:33:02 +0100"
IndexedTables,518,35,108,0,294,9,65,3,4,"IndexedTables@0.12.4","cb90eb5","Merge pull request #269 from JuliaComputing/pv/collect","2020-01-01 17:29:28 +0000"
IndexedTables,518,35,108,0,294,9,65,2,5,"IndexedTables@0.12.4","beba850","Install TagBot as a GitHub Action","2020-02-08 20:09:11 +0700"
IndexedTables,518,35,108,0,294,9,65,3,4,"IndexedTables@0.12.5","bf0fae0","Merge pull request #275 from JuliaComputing/pv/onlinestats","2020-02-13 14:37:43 +0000"
IndexedTables,518,35,108,0,294,9,65,2,5,"IndexedTables@0.12.6","57e3390","Merge pull request #277 from JuliaComputing/pv/decouple","2020-02-15 11:45:54 +0000"
IndexedTables,518,35,108,0,294,9,65,1,6,"IndexedTables@0.12.6","23895d0","Test on Julia 1.4 instead of 1.1","2020-05-04 08:58:57 +0200"
IndexedTables,520,35,108,0,294,9,65,2,7,"IndexedTables@0.13.0","1635e33","Use StatsBase.transform (#278)","2020-05-07 07:46:18 -0400"
IndexedTables,520,35,108,0,294,9,65,3,6,"IndexedTables@0.13.0","849a1c3","StatsBase compat","2020-05-08 19:00:43 -0400"
IndexedTables,520,35,108,0,294,9,65,4,5,"IndexedTables@0.13.0","aadc849","Fix newname => selector pairs (#281)","2020-08-28 23:26:21 +1000"
IndexedTables,520,35,108,0,294,9,65,3,6,"IndexedTables@0.13.0","9c2750f","Update TagBot.yml","2020-11-09 23:12:25 -0700"
IndexedTables,520,35,108,0,294,9,65,2,7,"IndexedTables@0.13.0","0dcef2d","Update CI & README","2020-12-15 11:11:46 -0700"
IndexedTables,525,35,108,0,299,9,65,2,7,"IndexedTables@0.13.0","ab399d5","add join iterator (#283)","2021-01-29 11:53:55 +0100"
IndexedTables,525,35,108,0,299,9,65,4,5,"IndexedTables@0.13.0","80a41c2","switch to InvertedIndices (#270) (#285)","2021-03-05 00:16:10 -0700"
IndexedTables,525,35,108,0,299,9,65,3,6,"IndexedTables@1.0.0","1fe2f7f","make missing_indxs apply to AbstractVector (#288)","2021-10-21 11:59:54 -0400"
IndexedTables,525,35,108,0,299,9,65,4,5,"IndexedTables@1.0.0","e7a908d","CompatHelper: bump compat for WeakRefStrings to 1, (keep existing compat) (#291)","2022-02-09 12:19:19 +0100"
