Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
Memento,88,49,10,7,11,2,7,0,2,"Memento@0.0.0","dccd27d","Merge pull request #112 from invenia/aa/memento-dot-test","2019-02-26 13:13:15 -0600"
Memento,340,113,98,18,24,17,66,0,4,"Memento@0.0.0","afc4147","Merge pull request #124 from invenia/ed/fix-getindex-export","2019-04-04 17:16:19 -0500"
Memento,341,114,98,18,24,17,66,0,4,"Memento@0.0.0","04ac56c","Merge pull request #131 from invenia/cv/hijack-logging","2019-09-25 15:49:16 -0500"
Memento,343,116,98,18,24,17,66,0,4,"Memento@0.13.0","fee034c","Merge pull request #140 from invenia/rf/trace","2020-01-23 15:27:58 -0600"
Memento,91,51,10,7,11,2,8,0,2,"Memento@0.13.0","aa11764","Merge pull request #143 from invenia/rf/using-v-import","2020-01-24 15:40:03 -0600"
Memento,92,51,10,7,11,2,9,0,2,"Memento@0.13.0","78bb188","Merge pull request #147 from invenia/rf/recursive-setrecord","2020-02-12 14:50:24 -0600"
Memento,97,56,10,7,11,2,9,0,2,"Memento@0.13.0","74a7d1d","Merge pull request #149 from invenia/rf/nested-exceptions","2020-02-24 11:51:16 -0600"
Memento,96,56,10,7,11,2,8,0,2,"Memento@0.13.1","bca16d0","Fix overload of `getindex` (#152)","2020-03-04 13:26:11 -0600"
Memento,94,56,10,7,11,0,8,0,2,"Memento@1.0.0","fce164c","Merge pull request #154 from invenia/rf/1.0","2020-03-16 17:21:07 -0500"
Memento,100,56,15,7,11,0,9,0,2,"Memento@1.0.0","fa94fea","Merge pull request #156 from invenia/rf/escalator","2020-03-23 18:11:38 -0500"
Memento,101,57,15,7,11,0,9,0,2,"Memento@1.1.1","ad32ea8","Merge pull request #164 from invenia/rf/precompile","2020-08-19 11:37:51 -0500"
Memento,102,57,15,8,12,0,8,0,2,"Memento@1.3.0","eccf67a","Merge pull request #182 from invenia/rf/optional-tz-dep","2021-11-22 17:14:22 -0800"
Memento,103,58,15,8,12,0,8,0,2,"Memento@1.3.1","916ea2e","Merge pull request #185 from invenia/rf/nothing-mod","2022-04-29 09:48:29 -0700"
Memento,104,58,15,8,13,0,8,0,2,"Memento@1.4.0","d73d2da","Merge pull request #186 from invenia/rf/force-register","2022-07-05 16:36:43 -0700"
