Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
EvoTrees,16,1,0,0,2,0,13,0,0,"EvoTrees@0.1.0","3317208","vector refactor","2019-03-07 12:46:59 -0500"
EvoTrees,16,1,0,0,1,0,14,0,0,"EvoTrees@0.1.0","599d823","pred type stability","2019-03-08 14:22:10 -0500"
EvoTrees,21,1,0,0,1,0,19,0,0,"EvoTrees@0.1.0","1bd89d3","eval metrics","2019-03-26 16:19:23 -0400"
EvoTrees,22,1,0,0,1,0,20,0,0,"EvoTrees@0.1.0","40a1c2d","Merge pull request #4 from Evovest/weighted","2019-03-29 02:03:26 -0400"
EvoTrees,21,2,0,0,0,0,19,0,0,"EvoTrees@0.1.0","eb01053","clean code","2019-04-10 18:54:15 -0400"
EvoTrees,19,1,0,0,0,0,18,0,0,"EvoTrees@0.1.0","798c516","Merge pull request #5 from Evovest/type-tests","2019-04-18 19:07:45 -0400"
EvoTrees,20,1,0,0,0,0,19,0,0,"EvoTrees@0.1.1","958a97c","integrate amy-dev","2019-04-24 02:20:15 -0400"
EvoTrees,21,1,0,0,0,0,20,0,0,"EvoTrees@0.1.2","6a5e497","base levels","2019-04-24 23:55:47 -0400"
EvoTrees,24,1,0,0,3,0,20,0,0,"EvoTrees@0.1.2","5328231","Merge pull request #7 from Evovest/histogram","2019-05-07 12:02:36 -0400"
EvoTrees,31,2,0,0,7,0,22,0,0,"EvoTrees@0.1.2","e0b0954","add MLJ dependency","2019-05-20 22:39:31 -0400"
EvoTrees,44,2,0,0,8,0,34,0,0,"EvoTrees@0.1.2","bfc43f2","Merge pull request #9 from Evovest/histo-quant","2019-05-22 00:25:32 -0400"
EvoTrees,43,2,0,0,7,0,34,0,0,"EvoTrees@0.1.2","3d38195","fix conflicts","2019-05-22 00:47:04 -0400"
EvoTrees,44,2,0,0,8,0,34,0,0,"EvoTrees@0.1.2","b3578dc","fix R support","2019-05-22 01:05:08 -0400"
EvoTrees,48,1,0,0,7,0,40,0,0,"EvoTrees@0.2.3","0ed1142","minor update","2019-08-27 17:00:37 -0400"
EvoTrees,46,1,0,0,7,0,38,0,0,"EvoTrees@0.2.3","dfea684","purge code","2019-08-28 22:52:26 -0400"
EvoTrees,55,0,0,0,6,0,49,0,0,"EvoTrees@0.3.0","da79edf","Merge pull request #23 from Evovest/softmax","2019-10-08 18:42:38 -0400"
EvoTrees,57,0,0,0,4,0,53,0,0,"EvoTrees@0.3.0","81484d0","Merge pull request #24 from Evovest/dev","2019-10-26 23:58:22 -0400"
EvoTrees,58,0,0,0,4,0,54,0,0,"EvoTrees@0.3.1","bd66cd1","Merge pull request #25 from Evovest/dev","2019-10-27 16:45:53 -0400"
EvoTrees,59,0,0,0,5,0,54,0,0,"EvoTrees@0.3.1","d4e572c","Merge pull request #26 from Evovest/Int","2019-11-28 00:04:08 -0500"
EvoTrees,64,0,0,0,13,0,51,0,0,"EvoTrees@0.4.0","5c1ec82","Merge pull request #28 from Evovest/MLJ","2020-01-26 18:24:51 -0500"
EvoTrees,65,0,0,0,14,0,51,0,0,"EvoTrees@0.4.0","4588bc7","Merge branch 'master' of https://github.com/Evovest/EvoTrees.jl","2020-01-27 02:23:23 -0500"
EvoTrees,69,0,0,0,18,0,51,0,0,"EvoTrees@0.4.0","dff4586","clean MLJ","2020-02-03 13:00:03 -0500"
EvoTrees,75,1,2,0,19,2,51,0,0,"EvoTrees@0.4.0","1f02d4f","compat","2020-02-03 14:27:04 -0500"
EvoTrees,77,1,4,0,19,2,51,0,0,"EvoTrees@0.4.1","d0b18e1","Merge pull request #33 from Evovest/dev","2020-02-05 02:00:25 -0500"
EvoTrees,75,1,4,0,18,2,50,0,0,"EvoTrees@0.4.2","2823dfe","Merge pull request #34 from Evovest/dev","2020-02-07 01:15:03 -0500"
EvoTrees,69,0,2,0,17,0,50,0,0,"EvoTrees@0.4.3","ad9fe6f","Merge pull request #37 from Evovest/dev","2020-02-16 17:19:42 -0500"
EvoTrees,71,0,3,0,15,0,53,0,0,"EvoTrees@0.4.9","309cebe","Merge pull request #51 from Evovest/dev","2020-07-13 16:25:11 -0400"
EvoTrees,70,0,3,0,15,0,52,0,0,"EvoTrees@0.4.9","4020c36","Merge pull request #54 from Evovest/dev","2020-08-10 00:55:02 -0400"
EvoTrees,128,0,4,0,23,0,101,0,0,"EvoTrees@0.7.3","f7b85dc","Merge pull request #88 from Evovest/compathelper/new_version/2021-04-10-00-23-16-825-799550991","2021-04-10 18:58:23 -0400"
EvoTrees,146,1,3,0,21,0,121,0,0,"EvoTrees@0.8.0","74444a5","Merge pull request #101 from Evovest/dev-refactor","2021-05-04 02:33:41 -0400"
EvoTrees,142,1,3,0,21,0,117,0,0,"EvoTrees@0.8.1","9e0b628","Merge pull request #108 from Evovest/dev-refactor","2021-07-08 00:52:10 -0400"
EvoTrees,145,1,3,0,22,0,119,0,0,"EvoTrees@0.9.0","2574012","Merge pull request #124 from Evovest/dev","2021-11-08 19:52:36 -0500"
EvoTrees,144,1,3,0,22,0,118,0,0,"EvoTrees@0.9.6","80a4cba","Merge pull request #141 from Evovest/perf","2022-03-24 14:47:56 -0400"
EvoTrees,145,1,5,0,21,0,118,0,0,"EvoTrees@0.10.0","825d27e","Merge pull request #149 from Evovest/dev","2022-06-21 23:31:37 -0400"
EvoTrees,145,1,4,0,22,0,118,0,0,"EvoTrees@0.10.0","f065362","Merge pull request #150 from Evovest/dev","2022-06-21 23:52:23 -0400"
EvoTrees,144,1,4,0,21,0,118,0,0,"EvoTrees@0.10.0","74cbb83","Merge pull request #153 from Evovest/dev","2022-06-22 00:53:36 -0400"
EvoTrees,147,1,8,0,17,0,121,0,0,"EvoTrees@0.10.1","8effc61","Merge pull request #162 from Evovest/monotonic","2022-09-14 12:09:03 -0400"
EvoTrees,171,1,8,0,17,0,145,0,0,"EvoTrees@0.11.0","b759411","Merge pull request #163 from Evovest/new-losses","2022-09-18 00:08:17 -0400"
EvoTrees,185,1,35,0,22,0,127,0,0,"EvoTrees@0.12.0","d804985","Merge pull request #168 from Evovest/offset","2022-10-05 11:07:08 -0400"
EvoTrees,188,1,38,0,22,0,127,0,0,"EvoTrees@0.12.1","d9304c8","Merge pull request #172 from Evovest/jdb/logistic","2022-10-18 01:41:57 -0400"
EvoTrees,186,1,38,0,22,0,125,0,0,"EvoTrees@0.12.2","3c45c5e","Merge pull request #173 from Evovest/dev","2022-10-18 21:23:15 -0400"
EvoTrees,193,14,38,0,21,0,120,0,0,"EvoTrees@0.13.0","98f2112","Merge pull request #183 from Evovest/logger","2022-11-01 20:51:03 -0400"
EvoTrees,194,14,38,0,21,0,121,0,0,"EvoTrees@0.13.0","a2ada3f","Merge pull request #184 from Moelf/patch-1","2022-11-03 22:45:52 -0400"
EvoTrees,196,14,40,0,26,0,116,0,0,"EvoTrees@0.13.0","536b819","Merge pull request #188 from Evovest/gpu-upgrade","2022-11-05 00:00:09 -0400"
EvoTrees,188,14,15,0,16,0,143,0,0,"EvoTrees@0.13.0","c1b1c99","Merge pull request #190 from Evovest/dev","2022-11-06 22:36:08 -0500"
EvoTrees,181,14,15,0,16,0,136,0,0,"EvoTrees@0.13.1","c707db1","Merge pull request #193 from Evovest/simplify","2022-11-13 13:52:55 -0500"
EvoTrees,188,14,17,0,21,0,136,0,0,"EvoTrees@0.14.0","fb987fc","Merge pull request #194 from Evovest/perf-sample","2022-11-19 12:36:00 -0500"
EvoTrees,189,14,16,0,23,0,136,0,0,"EvoTrees@0.14.1","68832c8","Merge pull request #196 from Evovest/fix-reproducibility","2022-11-21 01:18:19 -0500"
EvoTrees,188,14,16,0,23,0,135,0,0,"EvoTrees@0.14.3","717304d","Merge pull request #202 from Evovest/split-fix","2022-12-25 15:14:20 -0500"
EvoTrees,190,14,16,0,25,0,135,0,0,"EvoTrees@0.14.4","7c989bb","Merge pull request #204 from Evovest/dev","2022-12-28 00:47:16 -0500"
EvoTrees,196,14,17,0,25,0,140,0,0,"EvoTrees@0.14.8","7bc4996","Merge pull request #221 from svilupp/add-parametric-kwarg-constructor","2023-04-24 16:47:10 -0400"
