Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
JuliaCon,0,0,0,0,0,0,0,0,0,"JuliaCon@0.1.0","184b3bf","Files generated by PkgTemplates","2021-05-30 17:02:10 +0200"
JuliaCon,1,1,0,0,0,0,0,0,0,"JuliaCon@0.1.0","4f15f18","juliacon2021()","2021-05-30 17:05:37 +0200"
JuliaCon,2,1,0,1,0,0,0,0,0,"JuliaCon@0.1.0","e1f200d","Merge pull request #2 from IanButterworth/ib/ironing","2021-05-31 09:25:11 +0200"
JuliaCon,20,5,1,4,10,0,0,0,0,"JuliaCon@0.1.0","63fc839","Merge pull request #5 from JuliaCon/schedule","2021-06-01 18:53:07 +0200"
JuliaCon,31,17,0,2,12,0,0,0,0,"JuliaCon@0.1.0","afa4a84","Merge pull request #7 from JuliaCon/struct","2021-06-02 00:30:34 +0200"
JuliaCon,37,23,0,2,12,0,0,0,0,"JuliaCon@0.1.0","2f9e5ce","Merge pull request #12 from JuliaCon/debugmode","2021-06-02 12:55:44 +0200"
JuliaCon,39,24,0,2,13,0,0,0,0,"JuliaCon@0.1.0","4915585","Merge pull request #13 from JuliaCon/caching","2021-06-04 10:09:37 +0200"
JuliaCon,43,28,0,2,13,0,0,0,0,"JuliaCon@0.3.0-DEV","48c052c","Merge pull request #15 from JuliaCon/urls","2021-06-10 00:32:11 +0200"
JuliaCon,56,34,0,3,19,0,0,0,0,"JuliaCon@0.3.0","7509bec","Merge pull request #16 from Azzaare/output","2021-07-13 01:54:12 +0200"
JuliaCon,69,42,0,4,21,0,2,0,0,"JuliaCon@0.3.1","d6f7d74","adhoc timezone support + JCON21 adjustments","2021-07-19 14:53:18 +0200"
JuliaCon,72,44,1,3,22,0,2,0,0,"JuliaCon@2021.0.0","bc68c18","add local_timezone preference","2021-07-21 17:39:22 +0200"
JuliaCon,74,45,1,3,23,0,2,0,0,"JuliaCon@2021.0.0","8c04466","Merge pull request #21 from IanButterworth/ib/tomorrow","2021-07-22 22:45:54 +0200"
JuliaCon,54,35,1,3,15,0,0,0,0,"JuliaCon@2021.1.0","f777e8c","Merge pull request #23 from JuliaCon/timezone","2021-07-27 11:33:32 +0200"
JuliaCon,55,34,1,5,15,0,0,0,0,"JuliaCon@2021.2.0","42cb816","Merge pull request #28 from JuliaCon/cb/emojis","2021-07-28 11:18:45 +0200"
JuliaCon,56,35,1,5,15,0,0,0,0,"JuliaCon@2021.3.0","49e95f0","fixes; social hour talk type","2021-07-28 17:39:30 +0200"
JuliaCon,57,36,1,5,15,0,0,0,0,"JuliaCon@2021.3.0","8656cf9","unkown talk type","2021-07-28 18:05:03 +0200"
