Module,Methods,Stable,Partial,Unstable,Any,Vararg,Generic,TcFail,NoFuel,Version,Commit,Message,Date
ConstraintSolver,12,4,1,1,6,0,0,0,0,"ConstraintSolver@0.1.0","6ee1874","First part for the blog post (Sudoku backtracking)","2019-09-05 12:47:17 +0200"
ConstraintSolver,13,4,1,1,7,0,0,0,0,"ConstraintSolver@0.1.0","46e292b","Merge pull request #1 from Wikunia/feature-test-cases","2019-09-05 13:24:03 +0200"
ConstraintSolver,16,4,1,1,10,0,0,0,0,"ConstraintSolver@0.1.0","371ca06","Merge branch 'master' of https://github.com/Wikunia/ConstraintSolver.jl","2019-09-08 00:25:15 +0200"
ConstraintSolver,17,4,1,1,11,0,0,0,0,"ConstraintSolver@0.1.0","6e330c5","Feature propagate further post3 (#4)","2019-09-09 20:00:00 +0200"
ConstraintSolver,18,5,1,0,12,0,0,0,0,"ConstraintSolver@0.1.0","db6f3ff","Feature alldifferent for blog post No. 4 (#5)","2019-09-12 19:21:02 +0200"
ConstraintSolver,24,13,0,0,11,0,0,0,0,"ConstraintSolver@0.1.0","35d6e71","Feature new datastructure (#9)","2019-09-16 13:43:43 +0200"
ConstraintSolver,25,14,0,0,11,0,0,0,0,"ConstraintSolver@0.1.0","35e76ff","Feature no recursion (#10)","2019-09-20 09:55:38 +0200"
ConstraintSolver,34,21,0,0,13,0,0,0,0,"ConstraintSolver@0.1.0","e4c3530","Merge branch 'master' of https://github.com/Wikunia/ConstraintSolver.jl","2019-09-21 21:32:44 +0200"
ConstraintSolver,39,21,0,0,18,0,0,0,0,"ConstraintSolver@0.1.0","c38a4fe","Feature sum speed (#12)","2019-09-27 16:53:52 +0200"
ConstraintSolver,38,24,0,0,14,0,0,0,0,"ConstraintSolver@0.1.0","75e7c32","Feature UI refactor (#13)","2019-10-04 16:14:48 +0200"
ConstraintSolver,42,27,0,0,15,0,0,0,0,"ConstraintSolver@0.1.0","c3896cd","equal constraint (#16)","2019-10-08 16:57:36 +0200"
ConstraintSolver,43,28,0,0,15,0,0,0,0,"ConstraintSolver@0.1.0","4bf5a23","Support for #15 (#18)","2019-10-08 19:42:38 +0200"
ConstraintSolver,46,30,0,0,16,0,0,0,0,"ConstraintSolver@0.1.0","1e3d637","graph coloring part 1 (#21)","2019-10-12 21:12:10 +0200"
ConstraintSolver,57,34,0,2,21,0,0,0,0,"ConstraintSolver@0.1.0","921136a","Feature optimize (#22)","2019-10-18 17:47:19 +0200"
ConstraintSolver,59,34,1,3,21,0,0,0,0,"ConstraintSolver@0.1.0","15dff8e","printing variables in a nice way, fixed/unfixed (#29)","2019-10-21 21:05:54 +0200"
ConstraintSolver,60,34,1,3,22,0,0,0,0,"ConstraintSolver@0.1.0","2d9fba4","checkout best solution after backtracking (#36)","2019-10-23 15:38:29 +0200"
ConstraintSolver,63,35,1,4,23,0,0,0,0,"ConstraintSolver@0.1.0","dd3ee36","test whether CS is deterministic (#45)","2019-11-05 16:41:11 +0100"
ConstraintSolver,65,36,1,4,24,0,0,0,0,"ConstraintSolver@0.1.0","09dbc59","Feature memory reduction (#43)","2019-11-09 16:24:21 +0100"
ConstraintSolver,67,36,1,4,26,0,0,0,0,"ConstraintSolver@0.1.0","58eedc2","bipartite max cardinality matching (#48)","2019-11-15 16:29:17 +0100"
ConstraintSolver,70,36,1,6,27,0,0,0,0,"ConstraintSolver@0.1.0","7335717","Feature irrelevant constraint order (#52)","2020-01-09 20:58:26 +0100"
ConstraintSolver,107,42,13,7,30,0,15,0,0,"ConstraintSolver@0.1.0","8e0fca0","changes for support of JuMP v0.21 (#85)","2020-02-17 00:20:12 +0100"
ConstraintSolver,115,46,14,7,33,0,15,0,0,"ConstraintSolver@0.1.0","3140018","Option for table logging (#90)","2020-02-18 20:44:23 +0100"
ConstraintSolver,121,47,14,7,36,0,17,0,0,"ConstraintSolver@0.1.0","b33be7c","branch into two parts (#75)","2020-02-18 21:01:18 +0100"
ConstraintSolver,122,47,14,8,36,0,17,0,0,"ConstraintSolver@0.1.0","b04070d","new way of table logging (#91)","2020-02-20 16:24:02 +0100"
ConstraintSolver,124,47,15,8,36,0,18,0,0,"ConstraintSolver@0.1.0","a0d00df","obtain more solutions (#93)","2020-02-26 20:42:07 +0100"
ConstraintSolver,126,47,15,8,37,0,19,0,0,"ConstraintSolver@0.1.0","a52e592","A little refactoring (#97)","2020-03-03 17:34:29 +0100"
ConstraintSolver,127,47,16,8,37,0,19,0,0,"ConstraintSolver@0.1.0","2175ce3","Feature logging info (#103)","2020-03-04 18:20:47 +0100"
ConstraintSolver,126,47,16,7,37,0,18,0,1,"ConstraintSolver@0.1.0","c502afc","Feature lp bounds (#104)","2020-03-09 16:03:23 +0100"
ConstraintSolver,133,47,16,8,40,0,21,0,1,"ConstraintSolver@0.1.0","cfad5ec","traverse strategies BFS and DFS (#108)","2020-03-29 21:01:15 +0200"
ConstraintSolver,134,47,17,8,40,0,21,0,1,"ConstraintSolver@0.1.0","0957a1e","auto traversal option (#116)","2020-04-01 16:00:13 +0200"
ConstraintSolver,139,49,17,9,42,0,21,0,1,"ConstraintSolver@0.1.0","45d9898","Feature split two different (#115)","2020-04-01 16:17:54 +0200"
ConstraintSolver,144,51,17,9,45,0,21,0,1,"ConstraintSolver@0.1.0","fb3fd4c","correct status in logging (#117)","2020-04-03 09:43:04 +0200"
ConstraintSolver,146,51,17,9,47,0,21,0,1,"ConstraintSolver@0.1.0","ae18a8e","simplify alldifferent + sum better (#121)","2020-04-03 19:56:19 +0200"
ConstraintSolver,147,48,17,9,51,0,21,0,1,"ConstraintSolver@0.1.0","8d54146","Implementation #118 (#122)","2020-04-04 15:52:34 +0200"
ConstraintSolver,147,47,17,9,52,0,21,0,1,"ConstraintSolver@0.1.1","1ed0884","test jumping around in the tree structure (#136)","2020-04-23 11:44:49 +0200"
ConstraintSolver,178,66,20,10,60,0,21,0,1,"ConstraintSolver@0.1.1","fc3f4ce","WIP: Feature table constraint (#130)","2020-04-27 12:38:38 +0200"
ConstraintSolver,178,68,20,10,58,0,21,0,1,"ConstraintSolver@0.1.3","d471354","Fix in table constraint incremental update (#145)","2020-05-06 10:13:49 +0200"
ConstraintSolver,185,71,20,10,58,0,25,0,1,"ConstraintSolver@0.1.3","526d6c1","generalized test to check if solved (#148)","2020-05-06 12:08:54 +0200"
ConstraintSolver,186,69,20,10,61,0,25,0,1,"ConstraintSolver@0.1.5","0c12ca4","reduce memory in table constraint (#158)","2020-05-10 18:04:59 +0200"
ConstraintSolver,189,69,21,10,63,0,25,0,1,"ConstraintSolver@0.1.5","1848cb2","init fixes (#155)","2020-05-10 20:51:17 +0200"
ConstraintSolver,192,72,21,10,63,0,25,0,1,"ConstraintSolver@0.1.5","4598e63","pruning in EqualSet (#160)","2020-05-11 16:42:24 +0200"
ConstraintSolver,193,72,21,10,64,0,25,0,1,"ConstraintSolver@0.1.7","25e4dc2","WIP: Unit Tests (#162)","2020-05-22 15:19:09 +0200"
ConstraintSolver,198,72,21,11,64,0,29,0,1,"ConstraintSolver@0.1.8","587dbc8","Indicator constraint (#167)","2020-06-15 12:03:52 +0200"
ConstraintSolver,228,75,23,10,72,0,47,0,1,"ConstraintSolver@0.2.2","8d4bd27","first version of reified (#171)","2020-07-11 18:10:21 +0200"
ConstraintSolver,219,70,23,6,72,0,47,0,1,"ConstraintSolver@0.3.0","76e45db","Refactoring (#178)","2020-08-07 19:59:07 +0200"
ConstraintSolver,223,70,23,6,75,0,48,0,1,"ConstraintSolver@0.3.1","c49abd5","simplify file and function split (#187)","2020-11-22 22:12:38 +0100"
ConstraintSolver,224,70,23,6,76,0,48,0,1,"ConstraintSolver@0.3.1","7811e83","using cliques for all different constraints","2020-11-22 23:29:58 +0100"
ConstraintSolver,223,70,23,6,75,0,48,0,1,"ConstraintSolver@0.3.1","f29cb09","Revert ""using cliques for all different constraints""","2020-11-22 23:29:58 +0100"
ConstraintSolver,224,70,23,6,76,0,48,0,1,"ConstraintSolver@0.3.1","bb92e0f","Removed weird num_backtrack_obj (#190)","2020-11-27 17:43:24 +0100"
ConstraintSolver,240,74,26,6,85,0,48,0,1,"ConstraintSolver@0.3.1","5192890","Use cliques for != (#188)","2020-11-27 18:28:27 +0100"
ConstraintSolver,241,74,26,6,86,0,48,0,1,"ConstraintSolver@0.4.0","38b19a9","First version of own scc (#192)","2020-12-07 11:56:11 +0100"
ConstraintSolver,245,75,26,5,89,0,47,0,3,"ConstraintSolver@0.4.1","22498b8","Feature priority queue (#199)","2020-12-08 20:03:19 +0100"
ConstraintSolver,255,79,26,5,89,0,53,0,3,"ConstraintSolver@0.5.0","a6109f7","Feature is constraint violated (#212)","2020-12-09 20:57:12 +0100"
ConstraintSolver,259,79,26,5,89,0,57,0,3,"ConstraintSolver@0.5.1","6b2e8e7","check for x == x and x <= x constraints feasible and infeasible (#217)","2020-12-11 11:53:27 +0100"
ConstraintSolver,272,82,28,7,95,0,57,0,3,"ConstraintSolver@0.6.0","20449b2","Activity based search (#181)","2020-12-15 20:13:16 +0100"
ConstraintSolver,272,82,28,10,95,0,57,0,0,"ConstraintSolver@0.6.0","10288bb","bounds for Stats(Base/Funs)","2020-12-15 21:55:23 +0100"
ConstraintSolver,278,84,28,10,98,0,58,0,0,"ConstraintSolver@0.6.0","1843fae","Refactoring constraint creation (#228)","2020-12-17 10:34:05 +0100"
ConstraintSolver,279,84,28,10,98,0,59,0,0,"ConstraintSolver@0.6.0","6567726","refactoring linear constraint","2020-12-17 11:36:59 +0100"
ConstraintSolver,283,85,30,13,99,0,56,0,0,"ConstraintSolver@0.6.0","b351b92","Linear constraint refactoring (#232)","2021-01-04 14:57:53 +0100"
ConstraintSolver,284,85,30,13,100,0,56,0,0,"ConstraintSolver@0.6.0","6f71610","refactoring to use FlipSignBridge (#234)","2021-01-07 11:57:17 +0100"
